state,county,name,totpop,farms,farmsize,farm12,farm39,farm1019,farm2049,farm5099,farm100,farm175,farm260,farm500,farm1000,farmown,farmten,farmman,farmwh,farmwhow,farmwhpo,farmwhte,farmwhma,farmwhct,farmwhst,farmcol,farmcoow,farmcopo,farmcote,farmcoma,farmcoct,farmcost,farms2,farmsbui,acfarm,acimp,totval,farmval,farmbui,farmequi,livstock,farmout,farmlab,farmfert,area,farrepan,livstval,calves,steer1_2,steer2_3,steer3_,bulls,heifers,dcows,otcows,colts0,colts1_2,horses2_,mules0,mules1_2,mules2_,donkeys,lambs,ewes,ramsweth,swine,goats,animsold,animslau,inclrep,bcattle,bcalves,bster1_2,bster2_3,bsteer3_,bbulls,bheifers,bdcows,botcows,bhorses,bcolts0,bcolt1_2,bhorse2_,bmules,bmules0,bmule1_2,bmules2_,bdonkeys,bsheep,blambs,bewes,bramweth,bswine,bgoats,fardairy,dairyval,dairycon,milkprod,milksold,cream,butterpr,butterso,cheesepr,cheeseso,chickens,turkeys,geese,ducks,poultval,poult99,eggs,bees,beesval,honey,wax,woolfl,woolwt,mohairfl,mohairwt,barleyac,barley,buckwhac,buckwhea,cornac,corn,oatsac,oats,ryeac,rye,wheatac,wheat,riceac,rice,kacornac,kacorn,wgrassac,wgrass,milletac,millet,alfalfac,alfalfa,cloverac,clover,otgrasac,otgrass,hayac,hay,forageac,forage,cornstal,clovseed,otgrseed,potatoac,potatoes,swpotac,swpotato,onionac,onions,chicorac,chicory,misvegac,miscvegs,glasland,cottonac,cotbale1,cotbale2,balewt,ginbales,ginbalwt,scotac,scotbal1,scotbal2,scbalewt,sginbale,sginbawt,hempac,hempwt,hempval,flaxsdac,flaxseed,scaneac,scanewt,canesir,csugarwt,sorgcaac,sorgcawt,sorgsir,sbeetac,sbeetwt,mapsirup,mapsugar,tobacac,tobacco,beansac,beans,peasac,peas,peanutac,peanuts,miscac,miscval1,miscval2,bcornac,bromcorn,orchval,applet,apples,apricott,apricots,cherryt,cherries,peacht,peaches,peart,pears,plumt,plums,otfruitt,otfruits,cider,vinegar,dryfruit,grapeval,vines,grapes,wine,foresval,hopsac,hops,cbeanac,cbeans,cbeanval,mseedac,miscseed,pmintac,pmintoil,pmintval,willowac,willows,fruitval,bananat,bananas,citront,citrons,figtrees,figs,guavat,guavas,kakit,kaki,lemont,lemons,limet,limes,olivet,olives,oranget,oranges,pineappt,pineappl,pomelot,pomeloes,otfruit,oliveoil,sfruival,blackbac,blackber,curranac,currants,goosebac,gooseber,raspbac,raspber,strawbac,strawber,otsmfrac,otsmfru,cranbac,craber,nutval,almondt,almonds,coconutt,coconuts,pecant,pecans,walnutt,walnuts,otnutt,otnuts,flowplac,flowpval,flowglas,nursryac,nursrval,irrigats,irrac,irrfarms,irrimpac,irrcanac,irrcanal,irrcanmi,irrcanco,irrditac,irrstrac,irrwells,irrwelac,irrwelco,irrcost,tfarmhom,fhowfree,fhencumb,fhmtgunk,fhrent,fhunk,level,region1,region2,fips
62,290,DELTA,5487,874,107.2,24,30,54,233,184,255,43,41,7,3,730,118,26,874,668,56,6,26,45,73,0,0,0,0,0,0,0,874,832,93689,38016,4275790,2667550,392480,151980,1063780,788219,99500,0,1201,830,1033547,6031,3106,1135,65,548,3005,1721,10965,469,539,4718,10,40,105,46,11912,13610,636,2502,10,200962,38629,124,82,8,0,0,0,0,2,72,0,285,8,5,272,6,0,0,6,1,0,0,0,0,20,0,628,62848,41349,740834,38234,165,164173,68588,0,0,51110,1939,217,902,18004,21789,270640,5598,12229,156930,3050,14388,86328,3,10,34,1030,0,0,1042,28960,1456,50920,3,70,2493,61410,0,0,0,0,33,60,5,8,15887,51337,39,86,308,453,171,242,5,25,20,58,0,512,84969,0,0,2,465,0,0,529,49114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,41,335,0,0,0,0,19,379,0,0,0,0,0,0,0,0,0,73005,417167,52390,6335,377,6639,544,149827,19936,71786,5262,62656,2698,17336,2934,105,82,650,1440,17992,51100,460,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2778,4,6520,4,7340,3,4450,6,4100,18,18450,4,4090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,5750,798,35219,798,35219,,,,,,,,,,,853,377,307,15,150,4,1,8,5,8029
62,330,DOLORES,1134,36,93.900002,14,0,0,1,4,14,1,2,0,0,32,3,1,36,32,0,0,1,2,1,0,0,0,0,0,0,0,36,22,3382,942,145629,22110,5320,3440,114759,19577,2800,0,1000,35,114440,485,286,317,0,59,284,120,763,24,27,214,0,3,5,4,7000,12050,3700,36,0,3530,1880,44,83,15,12,7,0,3,7,19,20,133,3,4,126,48,2,0,46,78,0,0,0,0,0,0,23,3381,2648,22736,3180,21,2145,424,0,0,474,15,0,0,229,359,1180,18,90,340,0,15880,82900,0,0,2,20,1,6,2,60,8,40,0,0,0,0,0,0,0,0,136,163,45,43,248,427,0,0,296,431,76,86,0,0,0,0,0,3,345,0,0,0,2,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,855,23,855,,,,,,,,,,,3,0,0,1,1,1,1,8,5,8033
62,350,DOUGLAS,3120,457,648.40002,2,0,1,9,21,120,34,92,103,75,345,103,9,455,277,61,5,9,60,43,2,1,1,0,0,0,0,457,448,296302,39165,2947723,1945390,366150,77230,558953,359661,42390,80,889,447,550721,4429,2009,762,265,370,2168,4543,4629,150,230,2784,6,5,71,30,0,0,0,1127,4,123636,15837,39,48,11,2,0,0,0,4,31,0,65,4,3,58,4,0,0,4,0,0,0,0,0,4,0,385,125661,24751,1353871,891032,3053,79460,41100,588,518,14745,391,34,331,6244,8595,102760,591,1988,8770,130,0,0,0,0,238,5810,0,0,556,8630,4120,64340,171,3110,2130,25000,0,0,0,0,5353,5058,283,217,2922,6835,15,50,863,1069,2408,1713,2081,2247,20,0,20,774,19574,0,0,1,113,0,0,66,2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,45,0,0,53,34515,0,0,0,1951,19,0,0,6,0,3645,1,0,0,0,0,0,3,0,0,25,1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,1,1000,1,630,,200,1,960,1,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,7962,134,7962,,,,,,,,,,,468,242,95,7,122,2,1,8,5,8035
62,370,EAGLE,3008,208,251.7,8,0,0,3,18,102,29,33,9,6,167,37,4,208,157,9,1,4,18,19,0,0,0,0,0,0,0,208,199,52352,19709,1636071,811775,146700,52400,625196,325574,72810,0,1586,205,620537,3186,3174,2627,712,347,1905,834,5002,233,330,1915,0,2,12,128,5024,12579,3704,475,4,130542,12148,115,126,31,7,1,0,0,8,79,0,302,16,11,275,6,0,0,6,4,0,0,0,0,10,0,167,49748,15928,454525,138272,20,72566,47673,0,0,6388,143,8,115,4257,5452,60080,124,402,2770,0,16446,115122,0,0,126,4660,0,0,0,0,2241,89450,1,10,486,11260,0,0,0,0,395,436,0,0,5642,15892,150,287,4251,7140,735,1227,252,336,0,0,0,331,38122,0,0,1,110,0,0,23,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,120,0,0,0,0,0,0,0,736,1855,545,0,0,15,4,0,0,15,0,545,102,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,2,2200,1,1030,1,1030,1,800,4,7860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,18486,188,18486,,,,,,,,,,,208,113,49,0,44,2,1,8,5,8037
62,390,ELBERT,3101,579,867.59998,0,0,0,6,18,262,21,116,52,104,508,55,16,579,407,101,0,16,29,26,0,0,0,0,0,0,0,579,574,502365,40460,3296835,1678010,366500,107450,1144875,432945,58160,0,1852,565,1137933,6183,3408,2527,1234,509,3619,2842,9201,445,573,4278,43,19,140,12,16939,28878,18882,2488,30,239354,20147,8,8,0,0,0,0,0,0,8,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,475,52130,23772,814204,70956,6102,149304,107546,812,702,18621,682,141,235,6362,9944,103460,188,580,1690,130,48234,361755,0,0,25,250,0,0,1493,19610,941,21230,119,990,1342,13550,0,0,0,0,15166,12499,718,620,507,780,40,40,532,604,853,587,2023,2723,1034,0,10,763,29727,0,0,0,0,0,0,62,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,530,0,0,0,0,0,0,75,0,0,0,70,0,0,0,130,0,0,0,0,0,50,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,,10,,10,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,905,17,905,,,,,,,,,,,570,414,68,15,66,7,1,8,5,8039
62,410,EL PASO,31602,729,777.5,7,11,16,14,22,281,50,165,69,94,529,169,31,711,404,101,7,31,80,88,18,16,1,0,0,0,1,729,720,566790,62408,4452866,2361554,675945,118250,1297117,651624,106570,0,2134,708,1283730,7382,2853,3121,852,866,3182,4539,9179,408,431,3883,16,28,202,195,14379,24719,10635,2491,6,148033,28853,1156,422,63,3,1,30,5,45,265,10,2392,18,29,2345,151,2,0,149,55,60,15,15,30,662,6,619,219989,59477,1917192,1021140,2737,147241,97293,0,0,23635,500,80,480,11194,14151,152450,587,2193,12740,40,35758,231640,0,0,89,1250,0,0,1306,18530,7531,95910,326,2350,1989,17760,0,0,0,0,3309,2195,1718,1890,4074,8576,20,8,3030,2892,7816,6156,5348,14636,0,0,0,4653,186003,0,0,1,121,0,0,208,16843,53490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1368,6,100,0,0,0,0,160,0,0,1561,9276,1289,0,0,1451,118,0,0,215,25,1707,62,760,10,1,1,0,0,0,0,0,740,0,0,0,0,0,68,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,1,1600,1,850,1,450,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8997,62733,0,0,180,13131,180,13131,,,,,,,,,,,800,483,69,21,207,20,1,8,5,8041
62,430,FREMONT,15636,606,180.7,56,156,67,57,40,109,24,65,16,16,474,122,10,605,416,55,2,10,80,42,1,1,0,0,0,0,0,606,590,109488,20512,4331109,3039270,520900,97420,673519,472293,92000,600,1478,560,658678,4006,2268,1078,703,559,2932,1829,9597,172,300,2881,0,4,59,15,17,32,16,1311,163,93825,20065,544,362,57,3,2,4,0,44,248,4,917,11,15,891,48,0,0,48,43,1,1,0,0,14,67,406,62719,28928,597168,175338,1122,77542,37883,416,204,23330,285,54,224,11164,16693,93610,1335,3677,18960,880,48,283,0,0,12,260,0,0,1460,34960,389,9180,0,0,258,5270,0,0,0,0,1246,1331,20,23,5676,15749,95,336,787,1079,566,954,441,565,36,125,0,37,3444,0,0,35,6835,0,0,560,56615,13430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,121,1,13,0,0,0,0,0,0,0,70840,159005,66933,115,52,8354,1028,6585,1900,7507,308,6779,319,1050,300,124,84,350,4655,49490,167500,100,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23760,4,9730,12,30050,8,10440,27,60070,78,225520,,280,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2486,9600,164,11200,588,15542,588,15542,,,,,,,,,,,622,318,152,10,137,5,1,8,5,8043
62,450,GARFIELD,5835,507,160.5,8,5,14,63,83,231,39,50,10,4,409,84,14,507,381,27,1,14,44,40,0,0,0,0,0,0,0,507,482,81357,29002,2981625,1503770,270810,120080,1086965,557979,92400,0,3049,507,1064578,6334,4124,4870,1229,757,3599,1992,12066,414,484,3765,2,3,37,35,75,52,1,1841,1,145792,20116,135,258,61,20,9,6,7,17,61,77,542,14,8,520,11,0,1,10,13,0,0,0,0,7,0,378,82801,41477,778575,127445,1948,138316,69854,7707,6458,24995,665,111,460,14096,16936,134150,2733,8291,59460,1730,60,420,0,0,21,620,1,10,397,9510,2310,96300,30,400,1520,42780,0,0,0,0,971,1454,12,30,12466,40159,11,27,678,1856,68,98,36,177,0,3,0,995,183403,0,0,4,474,0,0,215,19195,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63,4,20,0,0,0,0,2,14,3,30,0,0,0,0,60,0,0,30335,91568,13166,3087,1467,4125,930,14080,3997,24064,3081,17971,2239,7343,1861,5,1,0,1722,18214,71500,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9479,2,4330,7,13790,8,14120,16,24430,19,43180,4,5880,0,0,10,5,0,0,0,0,0,0,0,12,5,0,0,0,80,4065,487,24937,487,24937,,,,,,,,,,,492,225,158,11,90,8,1,8,5,8045
62,470,GILPIN,6690,49,245.60001,3,1,1,4,3,16,7,8,4,2,38,10,1,49,37,0,1,1,7,3,0,0,0,0,0,0,0,49,49,12035,2110,109959,50770,30680,5510,22999,26129,3330,0,130,49,22688,167,17,14,18,21,71,246,108,6,7,137,0,0,7,2,0,0,0,6,0,1578,268,343,230,31,2,1,0,0,2,194,0,610,1,1,608,7,0,0,7,64,1,1,0,0,1,0,39,10088,2445,74200,42100,140,5870,2950,0,0,714,0,29,0,311,309,4470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1050,0,0,8,190,0,0,0,0,152,251,0,0,0,0,0,0,0,0,1151,1658,0,0,0,0,0,99,7521,0,0,0,0,0,0,15,405,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3780,1600,0,0,16,354,16,354,,,,,,,,,,,44,29,3,2,10,0,1,8,5,8047
62,490,GRAND,741,179,371.70001,2,0,0,2,2,94,3,46,21,9,168,6,5,178,134,32,1,5,3,3,1,1,0,0,0,0,0,179,168,66538,18504,960585,502100,63930,33940,360615,138812,31970,0,1873,168,359786,2472,1513,1278,464,219,1227,563,4480,159,180,1704,0,1,29,15,126,201,17,51,0,84650,9218,6,10,3,0,0,0,0,1,6,0,16,0,1,15,0,0,0,0,0,0,0,0,0,0,0,129,13471,9535,203504,1987,0,40411,15398,5136,4658,2091,0,0,2,829,707,12350,0,0,0,0,220,1320,0,0,30,560,0,0,0,0,164,4540,9,60,3,60,0,0,0,0,9168,8735,0,0,2049,2232,0,0,3427,4993,118,141,0,0,0,0,0,31,4426,0,0,0,0,0,0,5,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,17643,153,17643,,,,,,,,,,,155,117,16,2,11,9,1,8,5,8049
62,510,GUNNISON,5331,239,220.89999,6,6,2,10,22,102,28,48,14,1,196,36,7,238,191,4,0,7,18,18,1,1,0,0,0,0,0,239,234,52795,28163,1429287,577000,154475,61340,636472,280733,71120,200,3277,220,632997,4132,2489,1304,81,696,2254,1064,8601,197,320,1871,3,6,30,186,2535,5061,2119,270,33,132846,9887,145,192,36,6,8,0,0,4,88,50,377,6,12,359,12,1,0,11,158,0,0,0,0,28,0,163,44632,20243,411201,55903,104,82560,52726,0,0,6145,140,0,56,3445,3983,36700,8,30,530,0,7256,48060,23,80,161,3390,0,0,0,0,198,5530,6,70,46,790,0,0,0,0,16235,20494,10,15,203,681,3,7,3185,4014,136,262,33,47,0,0,0,150,12621,0,0,1,107,0,0,47,4166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,10,0,0,0,0,60,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0,226,26971,226,26971,,,,,,,,,,,239,133,52,7,38,9,1,8,5,8051
62,530,HINSDALE,1609,35,151.10001,5,0,3,1,4,16,0,5,1,0,30,2,3,35,27,3,0,3,2,0,0,0,0,0,0,0,0,35,32,5288,1767,152960,41580,11490,3570,96320,36893,2700,0,1003,35,95831,656,223,287,82,81,177,134,1565,13,24,173,0,0,1,16,0,0,0,37,2,19280,1111,153,154,36,7,1,0,1,14,59,36,274,1,0,273,13,0,0,13,140,0,0,0,0,4,0,26,7356,4651,37300,7900,10,7150,4140,200,70,928,0,0,8,489,556,4980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,103,0,0,0,0,0,0,661,358,315,334,0,0,0,0,0,64,4193,0,0,1,52,0,0,15,1467,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,80,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1339,30,1339,,,,,,,,,,,30,27,0,0,3,0,1,8,5,8053
62,550,HUERFANO,8395,486,284.79999,23,0,6,40,50,219,34,66,27,21,420,61,5,486,392,28,0,5,26,35,0,0,0,0,0,0,0,486,457,138421,25466,1529949,695470,132150,45300,657029,257067,33710,0,1537,443,650131,3910,1906,427,28,381,2081,1189,7524,278,358,2603,20,6,52,27,28525,53861,3668,1097,1913,127840,19000,152,87,2,0,0,0,1,2,82,0,368,1,2,365,354,0,0,354,0,0,0,0,0,0,0,245,29550,14489,360910,86415,0,47465,28990,3300,2520,8508,411,37,210,3630,4002,27880,1593,3268,36720,1010,58104,348624,0,0,117,2290,0,0,708,11300,742,15370,45,990,1038,14860,0,0,0,0,1325,1523,55,235,7967,14268,14,20,846,1315,274,322,537,1029,272,0,0,85,5699,0,0,1,135,0,0,29,1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1281,58,429,0,0,0,0,500,0,0,1212,5903,1280,5,0,90,0,0,0,225,0,0,0,70,0,7,7,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,1,420,1,760,0,0,,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,15329,345,15329,,,,,,,,,,,576,351,60,34,120,11,1,8,5,8055
62,590,JEFFERSON,9306,1050,214.5,19,106,143,119,93,249,68,152,68,33,711,304,35,1047,604,100,4,35,182,122,3,2,1,0,0,0,0,1050,1023,225230,61224,8013098,6003617,1045643,194110,769728,1013097,193510,2880,858,1007,737781,4396,1213,1132,381,430,2357,4726,4740,396,467,5217,14,10,124,33,1354,1859,2003,2432,15,116371,24573,245,221,35,3,7,3,0,8,163,2,468,5,4,459,35,0,1,34,10,0,0,0,0,39,3,839,204313,54393,2079372,845619,7481,265287,169850,5624,5542,42498,860,187,1028,19585,28373,245610,3214,12362,196320,940,3900,27300,0,0,938,22340,5,50,972,19520,6940,148370,285,2900,8963,178630,0,0,0,0,1688,1486,64,74,14345,33493,641,1355,1957,3052,3269,3515,1033,1495,33,81,0,815,44299,0,0,59,19848,0,0,1145,91449,22880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,5,0,0,50,0,0,16843,93931,14494,4,0,12135,59,1600,0,811,20,12270,33,1125,0,2,2,0,337,10494,12400,0,9817,0,0,0,0,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147710,133,137280,49,34890,38,34730,299,398380,672,1326270,9,11330,0,0,5,20,50,0,0,0,0,0,0,0,0,6,1825,26360,15,1110,751,43850,751,43850,,,,,,,,,,,1047,427,248,31,332,9,1,8,5,8059
62,610,KIOWA,701,138,521.40002,18,0,0,2,2,49,5,33,18,11,127,2,9,138,125,2,0,9,2,0,0,0,0,0,0,0,0,138,116,71957,4138,949775,114070,62810,14080,758815,353417,17860,0,1780,137,757993,5078,3830,4260,1265,648,3657,188,10930,300,381,1880,30,17,49,6,2900,3800,734,63,0,321960,14848,10,24,5,3,0,0,0,7,9,0,33,3,2,28,0,0,0,0,0,0,0,0,0,5,0,74,5708,5172,77682,3933,0,10796,890,0,0,3076,18,0,38,822,2201,26900,0,0,0,0,5075,24500,0,0,0,0,0,0,213,2060,0,0,0,0,0,0,0,0,0,0,397,326,10,10,60,180,0,0,45,90,1248,2069,258,266,208,0,0,0,0,0,0,0,0,0,0,3,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,158,3,158,,,,,,,,,,,131,116,4,2,9,0,1,8,5,8061
62,630,KIT CARSON,1580,305,289.70001,11,2,3,4,1,154,10,90,24,6,289,8,8,305,273,16,0,8,6,2,0,0,0,0,0,0,0,305,289,88344,19581,966911,154860,97710,37760,676581,115352,18290,0,2168,305,673188,4888,3011,1508,139,325,3972,1329,7796,417,453,2249,11,13,37,11,5590,7937,2740,742,10,56721,8876,20,46,11,0,0,3,1,7,24,0,124,14,19,91,0,0,0,0,1,0,0,0,0,13,0,248,19231,10617,339700,32700,0,65310,26000,0,0,11628,151,12,222,3393,5999,77300,0,0,0,0,10775,70850,0,0,0,0,0,0,1945,11800,67,680,0,0,565,1690,0,0,0,0,4728,4519,212,154,177,392,0,0,1,2,230,188,316,405,50,0,0,17,1876,0,0,0,8,0,0,24,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6250,28,0,0,0,0,0,0,0,0,0,0,0,0,300,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,859,23,859,,,,,,,,,,,291,257,1,0,33,0,1,8,5,8063
62,650,LAKE,18054,71,277.79999,4,3,1,6,3,28,4,13,7,2,58,9,4,71,54,4,0,4,6,3,0,0,0,0,0,0,0,71,68,19724,7636,703636,420320,76670,19950,186696,152902,25510,200,393,67,186304,290,61,49,30,29,90,685,119,5,5,421,0,10,10,4,1504,2503,30948,30,0,2315,3507,697,218,21,2,0,2,1,7,185,0,1410,5,14,1391,50,0,0,50,66,5,4,1,0,4,0,49,78569,6535,407624,353105,2305,3353,1042,0,0,821,4,0,27,392,392,3840,0,0,0,0,34170,222590,0,0,0,0,0,0,8,160,1,30,0,0,1,20,0,0,0,0,4620,3279,0,0,307,710,0,0,1351,1285,66,81,0,0,0,0,0,13,1027,0,0,3,489,0,0,34,2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,7380,56,7380,,,,,,,,,,,50,21,10,3,9,7,1,8,5,8065
62,670,LA PLATA,7016,297,202.3,20,2,4,17,19,167,18,33,11,6,238,48,11,294,227,10,0,11,24,22,3,1,0,0,0,1,1,297,257,60069,14491,1373387,628020,211695,81405,452267,225418,43130,300,1848,278,444063,2191,2247,1091,887,165,463,1011,2446,136,181,1492,7,9,70,140,12225,15028,1083,912,990,0,58232,227,226,46,0,0,0,0,1,178,1,361,3,3,355,19,0,0,19,0,0,0,0,0,26,170,201,30421,15636,239610,34814,2319,37937,22423,0,0,9523,392,7,138,5235,9558,57220,610,2969,22690,250,17560,68620,150,300,69,1530,0,0,39,760,1597,53770,4,50,1554,37120,0,0,0,0,651,695,0,0,2729,5631,9,12,213,415,283,383,30,40,0,0,0,339,39033,0,0,2,270,0,0,59,3426,6080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,166,0,0,0,0,235,0,0,2685,2771,2498,25,3,121,139,10,0,95,49,135,81,20,10,9,4,0,15,100,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,0,0,,250,1,590,1,400,7,11560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,800,5440,0,0,220,10771,220,10771,,,,,,,,,,,301,159,58,23,53,8,1,8,5,8067
